event_time,sensor_id,raw_time,converted_time,delta_ms,matched,reason
1754904997.884,imu,1754904997.884,1754904997.884,0.08,1,matched
1754904997.887,imu,1754904997.887,1754904997.887,0.04,1,matched
1754904997.893,imu,1754904997.893,1754904997.893,0.06,1,matched
1754904997.900,imu,1754904997.900,1754904997.900,0.05,1,matched
1754904997.907,imu,1754904997.907,1754904997.907,0.06,1,matched
1754904997.913,lidar,1754904997.913,1754904997.913,0.04,1,matched
1754904997.913,imu,1754904997.913,1754904997.913,0.03,1,matched
1754904997.920,imu,1754904997.920,1754904997.920,0.05,1,matched
1754904997.927,imu,1754904997.927,1754904997.927,0.05,1,matched
1754904997.933,imu,1754904997.933,1754904997.933,0.05,1,matched
1754904997.940,imu,1754904997.940,1754904997.940,0.06,1,matched
1754904997.946,imu,1754904997.946,1754904997.946,0.04,1,matched
1754904997.953,imu,1754904997.953,1754904997.953,0.07,1,matched
1754904997.960,imu,1754904997.960,1754904997.960,0.04,1,matched
1754904997.967,imu,1754904997.966,1754904997.967,0.07,1,matched
1754904997.973,imu,1754904997.973,1754904997.973,0.05,1,matched
1754904997.980,imu,1754904997.980,1754904997.980,0.05,1,matched
1754904997.986,imu,1754904997.986,1754904997.986,0.05,1,matched
1754904997.993,imu,1754904997.993,1754904997.993,0.06,1,matched
1754904998.000,imu,1754904998.000,1754904998.000,0.10,1,matched
1754904998.006,imu,1754904998.006,1754904998.006,0.06,1,matched
1754904998.013,imu,1754904998.013,1754904998.013,0.04,1,matched
1754904998.020,imu,1754904998.020,1754904998.020,0.07,1,matched
1754904998.028,imu,1754904998.028,1754904998.028,0.05,1,matched
1754904998.033,imu,1754904998.033,1754904998.033,0.05,1,matched
1754904998.039,imu,1754904998.039,1754904998.039,0.05,1,matched
1754904998.046,imu,1754904998.046,1754904998.046,0.08,1,matched
1754904998.053,imu,1754904998.053,1754904998.053,0.04,1,matched
1754904998.060,imu,1754904998.060,1754904998.060,0.07,1,matched
1754904998.066,imu,1754904998.066,1754904998.066,0.05,1,matched
1754904998.073,imu,1754904998.073,1754904998.073,0.04,1,matched
1754904998.077,gps,1754904998.077,1754904998.077,0.05,1,matched
1754904998.080,imu,1754904998.079,1754904998.080,0.04,1,matched
1754904998.086,imu,1754904998.086,1754904998.086,0.05,1,matched
1754904998.093,imu,1754904998.093,1754904998.093,0.05,1,matched
1754904998.100,imu,1754904998.099,1754904998.099,0.05,1,matched
1754904998.106,imu,1754904998.106,1754904998.106,0.05,1,matched
1754904998.115,imu,1754904998.115,1754904998.115,0.05,1,matched
1754904998.122,imu,1754904998.122,1754904998.122,0.05,1,matched
1754904998.129,imu,1754904998.129,1754904998.129,0.05,1,matched
1754904998.138,imu,1754904998.138,1754904998.138,0.06,1,matched
1754904998.144,imu,1754904998.144,1754904998.144,0.04,1,matched
1754904998.151,imu,1754904998.151,1754904998.151,0.03,1,matched
1754904998.157,imu,1754904998.157,1754904998.157,0.04,1,matched
1754904998.164,imu,1754904998.164,1754904998.164,0.05,1,matched
1754904998.171,imu,1754904998.171,1754904998.171,0.05,1,matched
1754904998.178,imu,1754904998.177,1754904998.177,0.05,1,matched
1754904998.184,imu,1754904998.184,1754904998.184,0.05,1,matched
1754904998.191,imu,1754904998.191,1754904998.191,0.04,1,matched
1754904998.197,imu,1754904998.197,1754904998.197,0.05,1,matched
1754904998.204,imu,1754904998.204,1754904998.204,0.04,1,matched
1754904998.211,imu,1754904998.211,1754904998.211,0.09,1,matched
1754904998.215,lidar,1754904998.215,1754904998.215,0.04,1,matched
1754904998.217,imu,1754904998.217,1754904998.217,0.06,1,matched
1754904998.227,imu,1754904998.227,1754904998.227,0.07,1,matched
1754904998.231,imu,1754904998.231,1754904998.231,0.07,1,matched
1754904998.240,imu,1754904998.240,1754904998.240,0.05,1,matched
1754904998.248,imu,1754904998.248,1754904998.248,0.11,1,matched
1754904998.253,imu,1754904998.253,1754904998.253,0.05,1,matched
1754904998.260,imu,1754904998.260,1754904998.260,0.09,1,matched
1754904998.266,imu,1754904998.266,1754904998.266,0.05,1,matched
1754904998.268,gps,1754904998.268,1754904998.268,0.04,1,matched
1754904998.273,imu,1754904998.273,1754904998.273,0.04,1,matched
1754904998.280,imu,1754904998.280,1754904998.280,0.04,1,matched
1754904998.286,imu,1754904998.286,1754904998.286,0.05,1,matched
1754904998.293,imu,1754904998.293,1754904998.293,0.06,1,matched
1754904998.300,imu,1754904998.300,1754904998.300,0.05,1,matched
1754904998.306,imu,1754904998.306,1754904998.306,0.04,1,matched
1754904998.313,imu,1754904998.313,1754904998.313,0.04,1,matched
1754904998.324,imu,1754904998.323,1754904998.324,0.12,1,matched
1754904998.330,imu,1754904998.330,1754904998.330,0.10,1,matched
1754904998.337,imu,1754904998.337,1754904998.337,0.05,1,matched
1754904998.343,imu,1754904998.343,1754904998.343,0.03,1,matched
1754904998.350,imu,1754904998.350,1754904998.350,0.05,1,matched
1754904998.357,imu,1754904998.357,1754904998.357,0.06,1,matched
1754904998.363,imu,1754904998.363,1754904998.363,0.05,1,matched
1754904998.370,imu,1754904998.370,1754904998.370,0.05,1,matched
1754904998.377,imu,1754904998.377,1754904998.377,0.08,1,matched
1754904998.384,imu,1754904998.383,1754904998.384,0.10,1,matched
1754904998.390,imu,1754904998.390,1754904998.390,0.05,1,matched
1754904998.397,imu,1754904998.396,1754904998.397,0.05,1,matched
1754904998.403,imu,1754904998.403,1754904998.403,0.06,1,matched
1754904998.410,imu,1754904998.410,1754904998.410,0.05,1,matched
1754904998.416,imu,1754904998.416,1754904998.416,0.05,1,matched
1754904998.423,imu,1754904998.423,1754904998.423,0.05,1,matched
1754904998.430,imu,1754904998.430,1754904998.430,0.04,1,matched
1754904998.436,imu,1754904998.436,1754904998.436,0.09,1,matched
1754904998.443,imu,1754904998.443,1754904998.443,0.06,1,matched
1754904998.450,imu,1754904998.450,1754904998.450,0.05,1,matched
1754904998.456,imu,1754904998.456,1754904998.456,0.07,1,matched
1754904998.463,imu,1754904998.463,1754904998.463,0.04,1,matched
1754904998.465,gps,1754904998.465,1754904998.465,0.04,1,matched
1754904998.470,imu,1754904998.469,1754904998.469,0.05,1,matched
1754904998.476,imu,1754904998.476,1754904998.476,0.06,1,matched
1754904998.483,imu,1754904998.483,1754904998.483,0.06,1,matched
1754904998.490,imu,1754904998.489,1754904998.490,0.06,1,matched
1754904998.496,imu,1754904998.496,1754904998.496,0.04,1,matched
1754904998.503,imu,1754904998.503,1754904998.503,0.05,1,matched
1754904998.510,imu,1754904998.510,1754904998.510,0.04,1,matched
1754904998.513,lidar,1754904998.512,1754904998.513,0.06,1,matched
1754904998.516,imu,1754904998.516,1754904998.516,0.06,1,matched
1754904998.523,imu,1754904998.523,1754904998.523,0.07,1,matched
1754904998.530,imu,1754904998.529,1754904998.530,0.10,1,matched
1754904998.540,imu,1754904998.540,1754904998.540,0.07,1,matched
1754904998.544,imu,1754904998.544,1754904998.544,0.04,1,matched
1754904998.550,imu,1754904998.550,1754904998.550,0.04,1,matched
1754904998.556,imu,1754904998.556,1754904998.556,0.04,1,matched
1754904998.563,imu,1754904998.563,1754904998.563,0.06,1,matched
1754904998.570,imu,1754904998.569,1754904998.570,0.07,1,matched
1754904998.576,imu,1754904998.576,1754904998.576,0.05,1,matched
1754904998.583,imu,1754904998.583,1754904998.583,0.05,1,matched
1754904998.589,imu,1754904998.589,1754904998.589,0.09,1,matched
1754904998.599,imu,1754904998.599,1754904998.599,0.05,1,matched
1754904998.603,imu,1754904998.603,1754904998.603,0.04,1,matched
1754904998.609,imu,1754904998.609,1754904998.609,0.04,1,matched
1754904998.616,imu,1754904998.616,1754904998.616,0.04,1,matched
1754904998.623,imu,1754904998.623,1754904998.623,0.06,1,matched
1754904998.629,imu,1754904998.629,1754904998.629,0.05,1,matched
1754904998.636,imu,1754904998.636,1754904998.636,0.05,1,matched
1754904998.642,imu,1754904998.642,1754904998.642,0.04,1,matched
1754904998.649,imu,1754904998.649,1754904998.649,0.04,1,matched
1754904998.656,imu,1754904998.656,1754904998.656,0.06,1,matched
1754904998.662,imu,1754904998.662,1754904998.662,0.05,1,matched
1754904998.665,gps,1754904998.665,1754904998.665,0.05,1,matched
1754904998.669,imu,1754904998.669,1754904998.669,0.05,1,matched
1754904998.676,imu,1754904998.676,1754904998.676,0.04,1,matched
1754904998.683,imu,1754904998.683,1754904998.683,0.04,1,matched
1754904998.689,imu,1754904998.689,1754904998.689,0.04,1,matched
1754904998.696,imu,1754904998.696,1754904998.696,0.05,1,matched
1754904998.703,imu,1754904998.703,1754904998.703,0.16,1,matched
1754904998.710,imu,1754904998.710,1754904998.710,0.09,1,matched
1754904998.717,imu,1754904998.716,1754904998.717,0.06,1,matched
1754904998.723,imu,1754904998.723,1754904998.723,0.07,1,matched
1754904998.730,imu,1754904998.730,1754904998.730,0.05,1,matched
1754904998.737,imu,1754904998.737,1754904998.737,0.06,1,matched
1754904998.744,imu,1754904998.744,1754904998.744,0.05,1,matched
1754904998.751,imu,1754904998.751,1754904998.751,0.08,1,matched
1754904998.758,imu,1754904998.758,1754904998.758,0.05,1,matched
1754904998.764,imu,1754904998.764,1754904998.764,0.04,1,matched
1754904998.771,imu,1754904998.771,1754904998.771,0.05,1,matched
1754904998.778,imu,1754904998.778,1754904998.778,0.06,1,matched
1754904998.784,imu,1754904998.784,1754904998.784,0.05,1,matched
1754904998.791,imu,1754904998.791,1754904998.791,0.06,1,matched
1754904998.798,imu,1754904998.798,1754904998.798,0.06,1,matched
1754904998.801,lidar,1754904998.801,1754904998.801,0.06,1,matched
1754904998.804,imu,1754904998.804,1754904998.804,0.04,1,matched
1754904998.811,imu,1754904998.811,1754904998.811,0.05,1,matched
1754904998.818,imu,1754904998.817,1754904998.818,0.05,1,matched
1754904998.824,imu,1754904998.824,1754904998.824,0.09,1,matched
1754904998.831,imu,1754904998.831,1754904998.831,0.06,1,matched
1754904998.838,imu,1754904998.837,1754904998.838,0.07,1,matched
1754904998.844,imu,1754904998.844,1754904998.844,0.08,1,matched
1754904998.851,imu,1754904998.851,1754904998.851,0.06,1,matched
1754904998.858,imu,1754904998.857,1754904998.858,0.05,1,matched
1754904998.864,imu,1754904998.864,1754904998.864,0.05,1,matched
1754904998.871,imu,1754904998.871,1754904998.871,0.07,1,matched
1754904998.877,imu,1754904998.877,1754904998.877,0.05,1,matched
1754904998.884,gps,1754904998.884,1754904998.884,0.05,1,matched
1754904998.884,imu,1754904998.884,1754904998.884,0.03,1,matched
1754904998.891,imu,1754904998.891,1754904998.891,0.05,1,matched
1754904998.897,imu,1754904998.897,1754904998.897,0.04,1,matched
1754904998.904,imu,1754904998.904,1754904998.904,0.06,1,matched
1754904998.911,imu,1754904998.911,1754904998.911,0.07,1,matched
1754904998.919,imu,1754904998.919,1754904998.919,0.06,1,matched
1754904998.924,imu,1754904998.924,1754904998.924,0.06,1,matched
1754904998.931,imu,1754904998.931,1754904998.931,0.06,1,matched
1754904998.939,imu,1754904998.939,1754904998.939,0.07,1,matched
1754904998.944,imu,1754904998.944,1754904998.944,0.05,1,matched
1754904998.956,imu,1754904998.956,1754904998.956,0.04,1,matched
1754904998.962,imu,1754904998.962,1754904998.962,0.05,1,matched
1754904998.969,imu,1754904998.969,1754904998.969,0.03,1,matched
1754904998.976,imu,1754904998.976,1754904998.976,0.07,1,matched
1754904998.982,imu,1754904998.982,1754904998.982,0.06,1,matched
1754904998.989,imu,1754904998.989,1754904998.989,0.05,1,matched
1754904998.996,imu,1754904998.996,1754904998.996,0.05,1,matched
1754904999.003,imu,1754904999.003,1754904999.003,0.10,1,matched
1754904999.009,imu,1754904999.009,1754904999.009,0.05,1,matched
1754904999.016,imu,1754904999.016,1754904999.016,0.05,1,matched
1754904999.023,imu,1754904999.023,1754904999.023,0.06,1,matched
1754904999.029,imu,1754904999.029,1754904999.029,0.06,1,matched
1754904999.036,imu,1754904999.036,1754904999.036,0.04,1,matched
1754904999.044,imu,1754904999.044,1754904999.044,0.06,1,matched
1754904999.049,imu,1754904999.049,1754904999.049,0.08,1,matched
1754904999.056,imu,1754904999.056,1754904999.056,0.05,1,matched
1754904999.063,imu,1754904999.063,1754904999.063,0.05,1,matched
1754904999.069,imu,1754904999.069,1754904999.069,0.05,1,matched
1754904999.076,imu,1754904999.076,1754904999.076,0.04,1,matched
1754904999.079,gps,1754904999.079,1754904999.079,0.04,1,matched
1754904999.083,imu,1754904999.082,1754904999.083,0.05,1,matched
1754904999.089,imu,1754904999.089,1754904999.089,0.06,1,matched
1754904999.096,imu,1754904999.096,1754904999.096,0.05,1,matched
1754904999.102,lidar,1754904999.101,1754904999.102,0.08,1,matched
1754904999.103,imu,1754904999.102,1754904999.103,0.04,1,matched
1754904999.109,imu,1754904999.109,1754904999.109,0.06,1,matched
1754904999.116,imu,1754904999.116,1754904999.116,0.07,1,matched
1754904999.123,imu,1754904999.123,1754904999.123,0.07,1,matched
1754904999.130,imu,1754904999.130,1754904999.130,0.05,1,matched
1754904999.138,imu,1754904999.138,1754904999.138,0.05,1,matched
1754904999.142,imu,1754904999.142,1754904999.142,0.03,1,matched
1754904999.149,imu,1754904999.149,1754904999.149,0.03,1,matched
1754904999.156,imu,1754904999.156,1754904999.156,0.03,1,matched
1754904999.162,imu,1754904999.162,1754904999.162,0.05,1,matched
1754904999.169,imu,1754904999.169,1754904999.169,0.04,1,matched
1754904999.175,imu,1754904999.175,1754904999.175,0.03,1,matched
1754904999.182,imu,1754904999.182,1754904999.182,0.04,1,matched
1754904999.189,imu,1754904999.189,1754904999.189,0.04,1,matched
1754904999.200,imu,1754904999.200,1754904999.200,0.04,1,matched
1754904999.202,imu,1754904999.202,1754904999.202,0.03,1,matched
1754904999.209,imu,1754904999.209,1754904999.209,0.05,1,matched
1754904999.216,imu,1754904999.216,1754904999.216,0.05,1,matched
1754904999.222,imu,1754904999.222,1754904999.222,0.06,1,matched
1754904999.229,imu,1754904999.229,1754904999.229,0.04,1,matched
1754904999.236,imu,1754904999.236,1754904999.236,0.06,1,matched
1754904999.242,imu,1754904999.242,1754904999.242,0.05,1,matched
1754904999.249,imu,1754904999.249,1754904999.249,0.05,1,matched
1754904999.257,imu,1754904999.257,1754904999.257,0.05,1,matched
1754904999.262,imu,1754904999.262,1754904999.262,0.04,1,matched
1754904999.269,imu,1754904999.269,1754904999.269,0.05,1,matched
1754904999.272,gps,1754904999.272,1754904999.272,0.05,1,matched
1754904999.276,imu,1754904999.275,1754904999.276,0.06,1,matched
1754904999.282,imu,1754904999.282,1754904999.282,0.05,1,matched
1754904999.289,imu,1754904999.289,1754904999.289,0.04,1,matched
1754904999.295,imu,1754904999.295,1754904999.295,0.06,1,matched
1754904999.302,imu,1754904999.302,1754904999.302,0.04,1,matched
1754904999.309,imu,1754904999.309,1754904999.309,0.04,1,matched
1754904999.315,imu,1754904999.315,1754904999.315,0.04,1,matched
1754904999.322,imu,1754904999.322,1754904999.322,0.06,1,matched
1754904999.329,imu,1754904999.329,1754904999.329,0.04,1,matched
1754904999.335,imu,1754904999.335,1754904999.335,0.04,1,matched
1754904999.342,imu,1754904999.342,1754904999.342,0.04,1,matched
1754904999.349,imu,1754904999.349,1754904999.349,0.05,1,matched
1754904999.356,imu,1754904999.356,1754904999.356,0.04,1,matched
1754904999.362,imu,1754904999.362,1754904999.362,0.04,1,matched
1754904999.369,imu,1754904999.369,1754904999.369,0.04,1,matched
1754904999.375,imu,1754904999.375,1754904999.375,0.04,1,matched
1754904999.382,imu,1754904999.382,1754904999.382,0.08,1,matched
1754904999.389,imu,1754904999.389,1754904999.389,0.06,1,matched
1754904999.395,imu,1754904999.395,1754904999.395,0.06,1,matched
1754904999.402,imu,1754904999.402,1754904999.402,0.04,1,matched
1754904999.409,imu,1754904999.409,1754904999.409,0.06,1,matched
1754904999.415,imu,1754904999.415,1754904999.415,0.05,1,matched
1754904999.423,imu,1754904999.422,1754904999.423,0.08,1,matched
1754904999.424,lidar,1754904999.423,1754904999.423,0.05,1,matched
1754904999.429,imu,1754904999.429,1754904999.429,0.14,1,matched
1754904999.436,imu,1754904999.436,1754904999.436,0.09,1,matched
1754904999.442,imu,1754904999.442,1754904999.442,0.06,1,matched
1754904999.449,imu,1754904999.449,1754904999.449,0.05,1,matched
1754904999.456,imu,1754904999.456,1754904999.456,0.04,1,matched
1754904999.462,imu,1754904999.462,1754904999.462,0.05,1,matched
1754904999.463,gps,1754904999.463,1754904999.463,0.04,1,matched
1754904999.469,imu,1754904999.469,1754904999.469,0.04,1,matched
1754904999.476,imu,1754904999.476,1754904999.476,0.05,1,matched
1754904999.482,imu,1754904999.482,1754904999.482,0.04,1,matched
1754904999.489,imu,1754904999.489,1754904999.489,0.05,1,matched
1754904999.496,imu,1754904999.495,1754904999.495,0.04,1,matched
1754904999.504,imu,1754904999.504,1754904999.504,0.04,1,matched
1754904999.509,imu,1754904999.509,1754904999.509,0.04,1,matched
1754904999.516,imu,1754904999.516,1754904999.516,0.07,1,matched
1754904999.522,imu,1754904999.522,1754904999.522,0.06,1,matched
1754904999.529,imu,1754904999.529,1754904999.529,0.06,1,matched
1754904999.536,imu,1754904999.535,1754904999.536,0.04,1,matched
1754904999.542,imu,1754904999.542,1754904999.542,0.05,1,matched
1754904999.549,imu,1754904999.549,1754904999.549,0.04,1,matched
1754904999.556,imu,1754904999.556,1754904999.556,0.04,1,matched
1754904999.562,imu,1754904999.562,1754904999.562,0.04,1,matched
1754904999.569,imu,1754904999.569,1754904999.569,0.05,1,matched
1754904999.576,imu,1754904999.576,1754904999.576,0.04,1,matched
1754904999.582,imu,1754904999.582,1754904999.582,0.05,1,matched
1754904999.589,imu,1754904999.589,1754904999.589,0.04,1,matched
